division,date,GB,L,RA,RS,Tm,W,W-L%,pythW-L%
AL East,2015-07-30 00:00:00,6.0,51,440,543,TOR,52,.505,.595
AL East,2015-07-30 00:00:00,7.0,52,380,367,TBR,51,.495,.484
AL East,2015-07-30 00:00:00,13.0,58,495,425,BOS,45,.437,.431
AL Central,2015-07-30 00:00:00,0.0,40,372,434,KCR,61,.604,.570
AL Central,2015-07-30 00:00:00,8.0,48,428,433,MIN,53,.525,.505
AL Central,2015-07-30 00:00:00,11.5,52,488,455,DET,50,.490,.468
AL Central,2015-07-30 00:00:00,11.5,51,418,366,CHW,49,.490,.440
AL Central,2015-07-30 00:00:00,14.0,54,431,395,CLE,47,.465,.460
AL West,2015-07-30 00:00:00,0.0,45,378,456,HOU,58,.563,.585
AL West,2015-07-30 00:00:00,2.0,46,381,431,LAA,55,.545,.556
AL West,2015-07-30 00:00:00,8.0,52,486,442,TEX,49,.485,.457
AL West,2015-07-30 00:00:00,12.0,57,438,373,SEA,46,.447,.427
AL West,2015-07-30 00:00:00,13.0,58,397,431,OAK,45,.437,.538
NL East,2015-07-30 00:00:00,0.0,46,386,419,WSN,54,.540,.537
NL East,2015-07-30 00:00:00,3.0,50,370,363,NYM,52,.510,.491
NL East,2015-07-30 00:00:00,9.0,56,428,374,ATL,46,.451,.439
NL East,2015-07-30 00:00:00,13.0,60,395,364,MIA,42,.412,.463
NL East,2015-07-30 00:00:00,16.5,64,506,365,PHI,39,.379,.355
NL Central,2015-07-30 00:00:00,0.0,37,300,406,STL,65,.637,.635
NL Central,2015-07-30 00:00:00,5.5,42,369,418,PIT,59,.584,.557
NL Central,2015-07-30 00:00:00,10.5,47,387,388,CHC,54,.535,.501
NL Central,2015-07-30 00:00:00,18.0,54,444,405,CIN,46,.460,.458
NL Central,2015-07-30 00:00:00,21.5,59,454,405,MIL,44,.427,.448
NL West,2015-07-30 00:00:00,0.0,45,362,423,LAD,57,.559,.571
NL West,2015-07-30 00:00:00,0.5,45,383,437,SFG,56,.554,.560
NL West,2015-07-30 00:00:00,7.0,51,431,442,ARI,49,.490,.512
NL West,2015-07-30 00:00:00,8.0,53,446,393,SDP,49,.480,.442
NL West,2015-07-30 00:00:00,13.0,57,518,461,COL,43,.430,.447
AL East,2015-07-31 00:00:00,0.0,44,441,498,NYY,58,.569,.555
AL East,2015-07-31 00:00:00,6.0,50,400,448,BAL,52,.510,.552
AL East,2015-07-31 00:00:00,6.0,51,446,550,TOR,53,.510,.595
AL East,2015-07-31 00:00:00,8.0,53,387,372,TBR,51,.490,.482
AL East,2015-07-31 00:00:00,13.0,58,500,432,BOS,46,.442,.434
AL Central,2015-07-31 00:00:00,0.0,41,379,440,KCR,61,.598,.568
AL Central,2015-07-31 00:00:00,8.0,49,434,434,MIN,53,.520,.500
AL Central,2015-07-31 00:00:00,11.5,53,496,462,DET,50,.485,.468
AL Central,2015-07-31 00:00:00,11.5,52,431,372,CHW,49,.485,.433
AL Central,2015-07-31 00:00:00,13.0,54,432,397,CLE,48,.471,.461
AL West,2015-07-31 00:00:00,0.0,46,384,460,HOU,58,.558,.582
AL West,2015-07-31 00:00:00,2.0,47,386,434,LAA,55,.539,.553
AL West,2015-07-31 00:00:00,7.0,52,489,448,TEX,50,.490,.460
AL West,2015-07-31 00:00:00,11.0,57,439,379,SEA,47,.452,.433
AL West,2015-07-31 00:00:00,13.0,59,399,432,OAK,45,.433,.536
NL East,2015-07-31 00:00:00,0.0,47,388,420,WSN,54,.535,.536
NL East,2015-07-31 00:00:00,2.0,50,371,365,NYM,53,.515,.493
NL East,2015-07-31 00:00:00,9.0,57,437,377,ATL,46,.447,.433
NL East,2015-07-31 00:00:00,13.0,61,403,367,MIA,42,.408,.457
NL East,2015-07-31 00:00:00,15.5,64,509,374,PHI,40,.385,.363
NL Central,2015-07-31 00:00:00,0.0,37,300,413,STL,66,.641,.642
NL Central,2015-07-31 00:00:00,5.5,42,373,423,PIT,60,.588,.557
NL Central,2015-07-31 00:00:00,10.5,47,388,392,CHC,55,.539,.505
NL Central,2015-07-31 00:00:00,19.0,55,449,409,CIN,46,.455,.457
NL Central,2015-07-31 00:00:00,22.5,60,458,406,MIL,44,.423,.445
NL West,2015-07-31 00:00:00,0.0,45,365,428,LAD,58,.563,.572
NL West,2015-07-31 00:00:00,1.5,46,389,440,SFG,56,.549,.556
NL West,2015-07-31 00:00:00,7.0,51,435,448,ARI,50,.495,.513
NL West,2015-07-31 00:00:00,8.0,53,449,401,SDP,50,.485,.448
NL West,2015-07-31 00:00:00,14.0,58,525,461,COL,43,.426,.441
AL East,2015-08-01 00:00:00,0.0,45,449,500,NYY,58,.563,.549
AL East,2015-08-01 00:00:00,5.0,50,402,454,BAL,53,.515,.555
AL East,2015-08-01 00:00:00,6.0,52,453,556,TOR,53,.505,.593
AL East,2015-08-01 00:00:00,8.0,54,398,379,TBR,51,.486,.478
AL East,2015-08-01 00:00:00,12.0,58,507,443,BOS,47,.448,.439
AL Central,2015-08-01 00:00:00,0.0,41,385,447,KCR,62,.602,.568
AL Central,2015-08-01 00:00:00,8.0,49,436,437,MIN,54,.524,.501
AL Central,2015-08-01 00:00:00,11.5,52,433,380,CHW,50,.490,.441
AL Central,2015-08-01 00:00:00,12.5,54,502,464,DET,50,.481,.464
AL Central,2015-08-01 00:00:00,14.0,55,437,398,CLE,48,.466,.457
AL West,2015-08-01 00:00:00,0.0,46,386,469,HOU,59,.562,.588
AL West,2015-08-01 00:00:00,3.0,48,389,435,LAA,55,.534,.551
AL West,2015-08-01 00:00:00,8.0,53,498,455,TEX,50,.485,.459
AL West,2015-08-01 00:00:00,12.0,58,442,381,SEA,47,.448,.432
AL West,2015-08-01 00:00:00,13.0,59,400,437,OAK,46,.438,.540
NL East,2015-08-01 00:00:00,0.0,48,391,422,WSN,54,.529,.535
NL East,2015-08-01 00:00:00,1.0,50,373,368,NYM,54,.519,.494
NL East,2015-08-01 00:00:00,9.0,58,449,379,ATL,46,.442,.423
NL East,2015-08-01 00:00:00,13.0,62,408,370,MIA,42,.404,.455
NL East,2015-08-01 00:00:00,14.5,64,511,386,PHI,41,.390,.374
NL Central,2015-08-01 00:00:00,0.0,38,306,415,STL,66,.635,.636
NL Central,2015-08-01 00:00:00,5.5,43,377,426,PIT,60,.583,.556
NL Central,2015-08-01 00:00:00,9.5,47,390,396,CHC,56,.544,.507
NL Central,2015-08-01 00:00:00,18.0,55,452,413,CIN,47,.461,.459
NL Central,2015-08-01 00:00:00,22.5,61,462,408,MIL,44,.419,.443
NL West,2015-08-01 00:00:00,0.0,45,366,431,LAD,59,.567,.574
NL West,2015-08-01 00:00:00,1.5,46,396,449,SFG,57,.553,.557
NL West,2015-08-01 00:00:00,8.0,52,444,450,ARI,50,.490,.506
NL West,2015-08-01 00:00:00,8.0,53,452,406,SDP,51,.490,.451
NL West,2015-08-01 00:00:00,14.0,58,527,467,COL,44,.431,.445
AL East,2015-08-02 00:00:00,0.0,45,452,512,NYY,59,.567,.557
AL East,2015-08-02 00:00:00,6.0,51,408,455,BAL,53,.510,.550
AL East,2015-08-02 00:00:00,6.0,52,455,561,TOR,54,.509,.595
AL East,2015-08-02 00:00:00,8.0,54,401,383,TBR,52,.491,.479
AL East,2015-08-02 00:00:00,13.0,59,511,446,BOS,47,.443,.438
AL Central,2015-08-02 00:00:00,0.0,42,390,449,KCR,62,.596,.564
AL Central,2015-08-02 00:00:00,8.0,50,440,438,MIN,54,.519,.498
AL Central,2015-08-02 00:00:00,11.5,54,503,470,DET,51,.486,.469
AL Central,2015-08-02 00:00:00,11.5,53,445,383,CHW,50,.485,.432
AL Central,2015-08-02 00:00:00,14.0,56,439,399,CLE,48,.462,.456
AL West,2015-08-02 00:00:00,0.0,46,387,473,HOU,60,.566,.591
AL West,2015-08-02 00:00:00,4.0,49,394,438,LAA,55,.529,.548
AL West,2015-08-02 00:00:00,8.0,53,499,457,TEX,51,.490,.460
AL West,2015-08-02 00:00:00,12.0,58,443,385,SEA,48,.453,.436
AL West,2015-08-02 00:00:00,13.0,59,401,439,OAK,47,.443,.541
NL East,2015-08-02 00:00:00,0.0,49,396,424,WSN,54,.524,.531
NL East,2015-08-02 00:00:00,0.0,50,375,373,NYM,55,.524,.498
NL East,2015-08-02 00:00:00,8.0,58,451,385,ATL,47,.448,.428
NL East,2015-08-02 00:00:00,12.0,62,410,375,MIA,43,.410,.459
NL East,2015-08-02 00:00:00,14.5,65,517,388,PHI,41,.387,.372
NL Central,2015-08-02 00:00:00,0.0,38,308,418,STL,67,.638,.636
NL Central,2015-08-02 00:00:00,5.5,43,377,429,PIT,61,.587,.559
NL Central,2015-08-02 00:00:00,9.5,47,393,400,CHC,57,.548,.508
NL Central,2015-08-02 00:00:00,19.0,56,455,413,CIN,47,.456,.456
NL Central,2015-08-02 00:00:00,23.5,62,466,411,MIL,44,.415,.443
NL West,2015-08-02 00:00:00,0.0,45,369,436,LAD,60,.571,.576
NL West,2015-08-02 00:00:00,2.5,47,398,450,SFG,57,.548,.556
NL West,2015-08-02 00:00:00,9.0,53,448,451,ARI,50,.485,.503
NL West,2015-08-02 00:00:00,9.0,54,457,408,SDP,51,.486,.448
NL West,2015-08-02 00:00:00,15.0,59,530,469,COL,44,.427,.444
AL East,2015-08-03 00:00:00,0.0,45,452,512,NYY,59,.567,.557
AL East,2015-08-03 00:00:00,5.5,51,410,464,BAL,54,.514,.556
AL East,2015-08-03 00:00:00,5.5,52,456,566,TOR,55,.514,.598
AL East,2015-08-03 00:00:00,7.5,54,405,388,TBR,53,.495,.480
AL East,2015-08-03 00:00:00,13.0,59,511,446,BOS,47,.443,.438
AL Central,2015-08-03 00:00:00,0.0,42,390,449,KCR,62,.596,.564
AL Central,2015-08-03 00:00:00,8.5,51,445,439,MIN,54,.514,.494
AL Central,2015-08-03 00:00:00,11.5,54,503,470,DET,51,.486,.469
AL Central,2015-08-03 00:00:00,12.0,54,450,387,CHW,50,.481,.431
AL Central,2015-08-03 00:00:00,14.5,57,444,403,CLE,48,.457,.456
AL West,2015-08-03 00:00:00,0.0,47,399,482,HOU,60,.561,.586
AL West,2015-08-03 00:00:00,3.0,49,398,443,LAA,56,.533,.549
AL West,2015-08-03 00:00:00,7.0,53,508,469,TEX,52,.495,.464
AL West,2015-08-03 00:00:00,11.0,58,450,393,SEA,49,.458,.438
AL West,2015-08-03 00:00:00,13.0,60,410,441,OAK,47,.439,.533
NL East,2015-08-03 00:00:00,0.0,50,376,385,NYM,56,.528,.511
NL East,2015-08-03 00:00:00,1.0,50,402,428,WSN,54,.519,.529
NL East,2015-08-03 00:00:00,8.0,58,459,394,ATL,48,.453,.431
NL East,2015-08-03 00:00:00,13.0,63,422,376,MIA,43,.406,.447
NL East,2015-08-03 00:00:00,15.0,65,517,388,PHI,41,.387,.372
NL Central,2015-08-03 00:00:00,0.0,38,308,418,STL,67,.638,.636
NL Central,2015-08-03 00:00:00,5.5,43,377,429,PIT,61,.587,.559
NL Central,2015-08-03 00:00:00,9.5,47,393,400,CHC,57,.548,.508
NL Central,2015-08-03 00:00:00,19.0,56,455,413,CIN,47,.456,.456
NL Central,2015-08-03 00:00:00,24.0,63,479,416,MIL,44,.411,.436
NL West,2015-08-03 00:00:00,0.0,45,369,436,LAD,60,.571,.576
NL West,2015-08-03 00:00:00,3.0,48,407,458,SFG,57,.543,.554
NL West,2015-08-03 00:00:00,8.5,53,452,457,ARI,51,.490,.505
NL West,2015-08-03 00:00:00,8.5,54,462,421,SDP,52,.491,.458
NL West,2015-08-03 00:00:00,15.5,60,538,476,COL,44,.423,.444
AL East,2015-08-04 00:00:00,0.0,45,455,525,NYY,60,.571,.565
AL East,2015-08-04 00:00:00,5.5,52,457,569,TOR,56,.519,.599
AL East,2015-08-04 00:00:00,6.5,52,415,464,BAL,54,.509,.551
AL East,2015-08-04 00:00:00,7.5,54,408,399,TBR,54,.500,.490
AL East,2015-08-04 00:00:00,14.0,60,524,449,BOS,47,.439,.430
AL Central,2015-08-04 00:00:00,0.0,42,391,454,KCR,63,.600,.568
AL Central,2015-08-04 00:00:00,9.5,52,448,440,MIN,54,.509,.492
AL Central,2015-08-04 00:00:00,12.5,55,508,471,DET,51,.481,.465
AL Central,2015-08-04 00:00:00,13.0,55,461,390,CHW,50,.476,.424
AL Central,2015-08-04 00:00:00,14.5,57,444,405,CLE,49,.462,.458
AL West,2015-08-04 00:00:00,0.0,48,403,485,HOU,60,.556,.584
AL West,2015-08-04 00:00:00,3.0,50,400,443,LAA,56,.528,.547
AL West,2015-08-04 00:00:00,6.0,53,511,473,TEX,53,.500,.465
AL West,2015-08-04 00:00:00,10.0,58,454,403,SEA,50,.463,.446
AL West,2015-08-04 00:00:00,12.0,60,410,446,OAK,48,.444,.538
NL East,2015-08-04 00:00:00,0.0,50,377,390,NYM,57,.533,.516
NL East,2015-08-04 00:00:00,1.0,50,406,433,WSN,55,.524,.529
NL East,2015-08-04 00:00:00,9.0,59,467,397,ATL,48,.449,.426
NL East,2015-08-04 00:00:00,14.0,64,427,377,MIA,43,.402,.443
NL East,2015-08-04 00:00:00,15.0,65,519,394,PHI,42,.393,.377
NL Central,2015-08-04 00:00:00,0.0,39,311,420,STL,67,.632,.634
NL Central,2015-08-04 00:00:00,5.5,44,382,429,PIT,61,.581,.553
NL Central,2015-08-04 00:00:00,8.5,47,393,405,CHC,58,.552,.514
NL Central,2015-08-04 00:00:00,18.0,56,457,416,CIN,48,.462,.457
NL Central,2015-08-04 00:00:00,23.0,63,480,420,MIL,45,.417,.439
NL West,2015-08-04 00:00:00,0.0,46,375,438,LAD,60,.566,.571
NL West,2015-08-04 00:00:00,2.0,48,410,466,SFG,58,.547,.558
NL West,2015-08-04 00:00:00,8.5,54,457,461,ARI,51,.486,.504
NL West,2015-08-04 00:00:00,8.5,55,466,422,SDP,52,.486,.455
NL West,2015-08-04 00:00:00,15.5,61,548,480,COL,44,.419,.440
AL East,2015-08-05 00:00:00,0.0,46,457,526,NYY,60,.566,.564
AL East,2015-08-05 00:00:00,4.5,52,464,578,TOR,57,.523,.599
AL East,2015-08-05 00:00:00,5.5,52,418,471,BAL,55,.514,.554
AL East,2015-08-05 00:00:00,7.5,55,414,404,TBR,54,.495,.489
AL East,2015-08-05 00:00:00,13.0,60,525,451,BOS,48,.444,.431
AL Central,2015-08-05 00:00:00,0.0,43,393,455,KCR,63,.594,.567
AL Central,2015-08-05 00:00:00,9.5,53,457,447,MIN,54,.505,.490
AL Central,2015-08-05 00:00:00,11.5,55,509,473,DET,52,.486,.466
AL Central,2015-08-05 00:00:00,12.0,55,466,396,CHW,51,.481,.426
AL Central,2015-08-05 00:00:00,14.5,58,448,408,CLE,49,.458,.457
AL West,2015-08-05 00:00:00,0.0,49,407,488,HOU,60,.550,.582
AL West,2015-08-05 00:00:00,2.0,50,403,447,LAA,57,.533,.547
AL West,2015-08-05 00:00:00,5.0,53,514,477,TEX,54,.505,.466
AL West,2015-08-05 00:00:00,10.0,59,461,408,SEA,50,.459,.444
AL West,2015-08-05 00:00:00,12.0,61,417,449,OAK,48,.440,.534
NL East,2015-08-05 00:00:00,0.0,50,383,398,NYM,58,.537,.518
NL East,2015-08-05 00:00:00,2.0,51,417,437,WSN,55,.519,.521
NL East,2015-08-05 00:00:00,10.0,60,473,398,ATL,48,.444,.422
NL East,2015-08-05 00:00:00,15.0,65,435,383,MIA,43,.398,.442
NL East,2015-08-05 00:00:00,16.0,66,523,397,PHI,42,.389,.377
NL Central,2015-08-05 00:00:00,0.0,39,314,424,STL,68,.636,.634
NL Central,2015-08-05 00:00:00,5.5,44,387,436,PIT,62,.585,.554
NL Central,2015-08-05 00:00:00,9.5,48,400,410,CHC,58,.547,.511
NL Central,2015-08-05 00:00:00,19.0,57,461,419,CIN,48,.457,.456
NL Central,2015-08-05 00:00:00,23.0,63,485,428,MIL,46,.422,.443
NL West,2015-08-05 00:00:00,0.0,46,378,442,LAD,61,.570,.571
NL West,2015-08-05 00:00:00,2.0,48,411,472,SFG,59,.551,.563
NL West,2015-08-05 00:00:00,8.5,54,461,472,ARI,52,.491,.511
NL West,2015-08-05 00:00:00,9.5,56,474,427,SDP,52,.481,.452
NL West,2015-08-05 00:00:00,15.5,61,553,487,COL,45,.425,.442
AL East,2015-08-06 00:00:00,0.0,46,458,528,NYY,61,.570,.565
AL East,2015-08-06 00:00:00,4.5,52,467,587,TOR,58,.527,.603
AL East,2015-08-06 00:00:00,6.0,52,418,471,BAL,55,.514,.554
AL East,2015-08-06 00:00:00,8.0,55,414,404,TBR,54,.495,.489
AL East,2015-08-06 00:00:00,14.0,61,527,452,BOS,48,.440,.430
AL Central,2015-08-06 00:00:00,0.0,44,401,461,KCR,63,.589,.563
AL Central,2015-08-06 00:00:00,9.5,54,466,450,MIN,54,.500,.484
AL Central,2015-08-06 00:00:00,10.5,55,515,481,DET,53,.491,.469
AL Central,2015-08-06 00:00:00,11.5,55,466,396,CHW,51,.481,.426
AL Central,2015-08-06 00:00:00,14.0,58,448,408,CLE,49,.458,.457
AL West,2015-08-06 00:00:00,0.0,49,411,493,HOU,61,.555,.582
AL West,2015-08-06 00:00:00,2.5,50,403,447,LAA,57,.533,.547
AL West,2015-08-06 00:00:00,5.5,53,514,477,TEX,54,.505,.466
AL West,2015-08-06 00:00:00,10.5,59,461,408,SEA,50,.459,.444
AL West,2015-08-06 00:00:00,13.0,62,422,453,OAK,48,.436,.532
NL East,2015-08-06 00:00:00,0.0,50,383,398,NYM,58,.537,.518
NL East,2015-08-06 00:00:00,1.5,51,420,445,WSN,56,.523,.526
NL East,2015-08-06 00:00:00,9.5,60,481,407,ATL,49,.450,.424
NL East,2015-08-06 00:00:00,15.5,66,444,391,MIA,43,.394,.442
NL East,2015-08-06 00:00:00,16.5,67,533,405,PHI,42,.385,.377
NL Central,2015-08-06 00:00:00,0.0,39,314,427,STL,69,.639,.637
NL Central,2015-08-06 00:00:00,6.0,44,387,436,PIT,62,.585,.554
NL Central,2015-08-06 00:00:00,9.5,48,404,415,CHC,59,.551,.512
NL Central,2015-08-06 00:00:00,20.0,58,464,419,CIN,48,.453,.453
NL Central,2015-08-06 00:00:00,23.0,63,486,438,MIL,47,.427,.453
NL West,2015-08-06 00:00:00,0.0,46,386,452,LAD,62,.574,.572
NL West,2015-08-06 00:00:00,3.0,49,416,476,SFG,59,.546,.561
NL West,2015-08-06 00:00:00,9.5,55,469,475,ARI,52,.486,.506
NL West,2015-08-06 00:00:00,10.5,57,484,428,SDP,52,.477,.444
NL West,2015-08-06 00:00:00,16.0,61,553,487,COL,45,.425,.442
AL East,2015-08-07 00:00:00,0.0,47,460,529,NYY,61,.565,.564
AL East,2015-08-07 00:00:00,3.5,52,468,589,TOR,59,.532,.604
AL East,2015-08-07 00:00:00,6.0,53,426,475,BAL,55,.509,.550
AL East,2015-08-07 00:00:00,8.0,56,418,407,TBR,54,.491,.488
AL East,2015-08-07 00:00:00,13.0,61,529,459,BOS,49,.445,.435
AL Central,2015-08-07 00:00:00,0.0,44,403,464,KCR,64,.593,.564
AL Central,2015-08-07 00:00:00,9.5,54,475,460,MIN,55,.505,.485
AL Central,2015-08-07 00:00:00,11.5,56,522,483,DET,53,.486,.465
AL Central,2015-08-07 00:00:00,12.5,56,469,398,CHW,51,.477,.425
AL Central,2015-08-07 00:00:00,15.0,59,458,417,CLE,49,.454,.457
AL West,2015-08-07 00:00:00,0.0,50,414,494,HOU,61,.550,.580
AL West,2015-08-07 00:00:00,1.5,50,407,455,LAA,58,.537,.551
AL West,2015-08-07 00:00:00,5.5,54,518,480,TEX,54,.500,.465
AL West,2015-08-07 00:00:00,9.5,59,464,412,SEA,51,.464,.446
AL West,2015-08-07 00:00:00,12.0,62,423,456,OAK,49,.441,.534
NL East,2015-08-07 00:00:00,0.0,50,386,402,NYM,59,.541,.519
NL East,2015-08-07 00:00:00,2.5,52,425,449,WSN,56,.519,.525
NL East,2015-08-07 00:00:00,9.5,60,484,413,ATL,50,.455,.428
NL East,2015-08-07 00:00:00,16.5,67,536,409,PHI,43,.391,.379
NL East,2015-08-07 00:00:00,16.5,67,450,394,MIA,43,.391,.439
NL Central,2015-08-07 00:00:00,0.0,39,314,433,STL,70,.642,.643
NL Central,2015-08-07 00:00:00,6.0,44,391,441,PIT,63,.589,.555
NL Central,2015-08-07 00:00:00,9.5,48,407,422,CHC,60,.556,.517
NL Central,2015-08-07 00:00:00,21.0,59,466,419,CIN,48,.449,.452
NL Central,2015-08-07 00:00:00,24.0,64,492,438,MIL,47,.423,.447
NL West,2015-08-07 00:00:00,0.0,47,391,456,LAD,62,.569,.570
NL West,2015-08-07 00:00:00,3.0,50,423,479,SFG,59,.541,.557
NL West,2015-08-07 00:00:00,8.5,55,469,477,ARI,53,.491,.508
NL West,2015-08-07 00:00:00,10.5,58,488,431,SDP,52,.473,.443
NL West,2015-08-07 00:00:00,15.0,61,557,492,COL,46,.430,.443
AL East,2015-08-08 00:00:00,0.0,48,466,529,NYY,61,.560,.558
AL East,2015-08-08 00:00:00,2.5,52,468,595,TOR,60,.536,.608
AL East,2015-08-08 00:00:00,5.0,53,426,480,BAL,56,.514,.554
AL East,2015-08-08 00:00:00,7.0,56,422,412,TBR,55,.495,.489
AL East,2015-08-08 00:00:00,13.0,62,536,465,BOS,49,.441,.435
AL Central,2015-08-08 00:00:00,0.0,44,409,471,KCR,65,.596,.564
AL Central,2015-08-08 00:00:00,10.5,55,492,464,MIN,55,.500,.473
AL Central,2015-08-08 00:00:00,11.5,56,528,490,DET,54,.491,.466
AL Central,2015-08-08 00:00:00,13.5,57,476,404,CHW,51,.472,.426
AL Central,2015-08-08 00:00:00,15.0,59,462,434,CLE,50,.459,.471
AL West,2015-08-08 00:00:00,0.0,51,416,495,HOU,61,.545,.579
AL West,2015-08-08 00:00:00,1.5,51,412,455,LAA,58,.532,.545
AL West,2015-08-08 00:00:00,4.5,54,521,491,TEX,55,.505,.473
AL West,2015-08-08 00:00:00,9.5,60,475,415,SEA,51,.459,.439
AL West,2015-08-08 00:00:00,11.0,62,424,458,OAK,50,.446,.535
NL East,2015-08-08 00:00:00,0.0,51,391,406,NYM,59,.536,.517
NL East,2015-08-08 00:00:00,1.5,52,426,455,WSN,57,.523,.530
NL East,2015-08-08 00:00:00,8.5,60,486,420,ATL,51,.459,.434
NL East,2015-08-08 00:00:00,15.5,67,538,413,PHI,44,.396,.381
NL East,2015-08-08 00:00:00,16.5,68,457,396,MIA,43,.387,.435
NL Central,2015-08-08 00:00:00,0.0,39,314,436,STL,71,.645,.646
NL Central,2015-08-08 00:00:00,6.0,44,396,447,PIT,64,.593,.555
NL Central,2015-08-08 00:00:00,9.5,48,413,430,CHC,61,.560,.518
NL Central,2015-08-08 00:00:00,21.0,59,467,423,CIN,49,.454,.455
NL Central,2015-08-08 00:00:00,25.0,65,495,438,MIL,47,.420,.444
NL West,2015-08-08 00:00:00,0.0,48,397,461,LAD,62,.564,.568
NL West,2015-08-08 00:00:00,3.0,51,431,485,SFG,59,.536,.554
NL West,2015-08-08 00:00:00,8.5,56,473,478,ARI,53,.486,.505
NL West,2015-08-08 00:00:00,10.5,59,492,433,SDP,52,.468,.442
NL West,2015-08-08 00:00:00,15.0,62,563,493,COL,46,.426,.440
AL East,2015-08-09 00:00:00,0.0,49,468,529,NYY,61,.555,.556
AL East,2015-08-09 00:00:00,1.5,52,468,597,TOR,61,.540,.610
AL East,2015-08-09 00:00:00,5.0,54,431,484,BAL,56,.509,.553
AL East,2015-08-09 00:00:00,6.0,56,425,416,TBR,56,.500,.490
AL East,2015-08-09 00:00:00,12.0,62,538,472,BOS,50,.446,.440
AL Central,2015-08-09 00:00:00,0.0,44,413,476,KCR,66,.600,.565
AL Central,2015-08-09 00:00:00,11.5,56,500,465,MIN,55,.495,.467
AL Central,2015-08-09 00:00:00,12.5,57,535,492,DET,54,.486,.462
AL Central,2015-08-09 00:00:00,14.5,58,481,408,CHW,51,.468,.425
AL Central,2015-08-09 00:00:00,15.0,59,463,442,CLE,51,.464,.479
AL West,2015-08-09 00:00:00,0.0,52,421,499,HOU,61,.540,.577
AL West,2015-08-09 00:00:00,0.5,51,416,460,LAA,59,.536,.546
AL West,2015-08-09 00:00:00,4.5,55,525,493,TEX,55,.500,.471
AL West,2015-08-09 00:00:00,8.5,60,477,419,SEA,52,.464,.441
AL West,2015-08-09 00:00:00,10.0,62,428,463,OAK,51,.451,.536
NL East,2015-08-09 00:00:00,0.0,52,395,409,NYM,59,.532,.516
NL East,2015-08-09 00:00:00,1.5,53,432,459,WSN,57,.518,.528
NL East,2015-08-09 00:00:00,8.5,61,490,421,ATL,51,.455,.431
NL East,2015-08-09 00:00:00,14.5,67,541,418,PHI,45,.402,.384
NL East,2015-08-09 00:00:00,15.5,68,458,400,MIA,44,.393,.438
NL Central,2015-08-09 00:00:00,0.0,40,319,440,STL,71,.640,.643
NL Central,2015-08-09 00:00:00,5.0,44,402,460,PIT,65,.596,.561
NL Central,2015-08-09 00:00:00,8.5,48,413,432,CHC,62,.564,.521
NL Central,2015-08-09 00:00:00,21.0,60,471,426,CIN,49,.450,.454
NL Central,2015-08-09 00:00:00,24.0,65,499,443,MIL,48,.425,.446
NL West,2015-08-09 00:00:00,0.0,49,410,467,LAD,62,.559,.559
NL West,2015-08-09 00:00:00,3.0,52,433,485,SFG,59,.532,.552
NL West,2015-08-09 00:00:00,7.5,56,476,482,ARI,54,.491,.506
NL West,2015-08-09 00:00:00,10.5,60,497,436,SDP,52,.464,.440
NL West,2015-08-09 00:00:00,14.0,62,567,499,COL,47,.431,.442
AL East,2015-08-10 00:00:00,0.0,49,468,529,NYY,61,.555,.556
AL East,2015-08-10 00:00:00,1.5,52,468,597,TOR,61,.540,.610
AL East,2015-08-10 00:00:00,4.5,54,433,487,BAL,57,.514,.554
AL East,2015-08-10 00:00:00,6.0,56,425,416,TBR,56,.500,.490
AL East,2015-08-10 00:00:00,12.0,62,538,472,BOS,50,.446,.440
AL Central,2015-08-10 00:00:00,0.0,44,413,480,KCR,67,.604,.568
AL Central,2015-08-10 00:00:00,12.0,56,500,465,MIN,55,.495,.467
AL Central,2015-08-10 00:00:00,13.5,58,539,492,DET,54,.482,.458
AL Central,2015-08-10 00:00:00,14.5,58,483,416,CHW,52,.473,.432
AL Central,2015-08-10 00:00:00,15.5,59,463,442,CLE,51,.464,.479
AL West,2015-08-10 00:00:00,0.0,52,421,499,HOU,61,.540,.577
AL West,2015-08-10 00:00:00,1.0,52,424,462,LAA,59,.532,.539
AL West,2015-08-10 00:00:00,4.5,55,525,493,TEX,55,.500,.471
AL West,2015-08-10 00:00:00,9.0,61,480,421,SEA,52,.460,.440
AL West,2015-08-10 00:00:00,10.0,62,428,463,OAK,51,.451,.536
NL East,2015-08-10 00:00:00,0.0,52,397,413,NYM,60,.536,.518
NL East,2015-08-10 00:00:00,1.5,53,435,467,WSN,58,.523,.532
NL East,2015-08-10 00:00:00,9.0,61,490,421,ATL,51,.455,.431
NL East,2015-08-10 00:00:00,15.5,68,554,421,PHI,45,.398,.377
NL East,2015-08-10 00:00:00,16.0,68,458,400,MIA,44,.393,.438
NL Central,2015-08-10 00:00:00,0.0,40,319,440,STL,71,.640,.643
NL Central,2015-08-10 00:00:00,5.0,44,402,460,PIT,65,.596,.561
NL Central,2015-08-10 00:00:00,8.5,48,413,432,CHC,62,.564,.521
NL Central,2015-08-10 00:00:00,21.5,61,473,427,CIN,49,.445,.453
NL Central,2015-08-10 00:00:00,24.0,65,499,443,MIL,48,.425,.446
NL West,2015-08-10 00:00:00,0.0,50,418,470,LAD,62,.554,.553
NL West,2015-08-10 00:00:00,2.5,52,433,485,SFG,59,.532,.552
